# x1,x2,x3,x4,u,Y_p,Y_theta,Y_v,Y_w
5.127366185188293457e-01,5.345445275306701660e-01,5.383068084716796875e+00,2.863171100616455078e+00,-1.540990829467773438e+01,1.559612601995468140e-01,8.124528080224990845e-02,-3.680293262004852295e-01,-2.967297434806823730e-01
-2.807584404945373535e-01,1.298221230506896973e+00,2.964730501174926758e+00,3.416027069091796875e+00,-2.553784132003784180e+00,8.853758126497268677e-02,1.108717918395996094e-01,-2.838568575680255890e-02,5.621577501296997070e-01
-2.348151445388793945e+00,1.929428339004516602e+00,-1.930414795875549316e+00,-1.430412292480468750e+00,1.192426013946533203e+01,-5.331870540976524353e-02,-3.771307691931724548e-02,3.064569234848022461e-01,3.513468801975250244e-01
5.053912401199340820e-01,2.315851688385009766e+00,-2.646111249923706055e-01,7.696051120758056641e+00,-2.672914028167724609e+00,-1.186201442033052444e-02,2.426193207502365112e-01,-2.614465951919555664e-01,7.778933048248291016e-01
-1.617980599403381348e+00,-7.212607860565185547e-01,-3.693469285964965820e+00,-1.065829038619995117e+00,1.370938682556152344e+01,-1.053669303655624390e-01,-2.978077903389930725e-02,3.622516393661499023e-01,1.413625627756118774e-01
-1.109384179115295410e+00,-5.911297202110290527e-01,4.025276184082031250e+00,1.952303528785705566e+00,9.105993270874023438e+00,1.251560002565383911e-01,6.119496375322341919e-02,2.936134636402130127e-01,1.840558350086212158e-01
-1.841929793357849121e+00,2.368843317031860352e+00,1.186095237731933594e+00,-4.121753692626953125e+00,7.134770393371582031e+00,3.789835423231124878e-02,-1.204199194908142090e-01,1.541404277086257935e-01,2.283412814140319824e-01
2.190626144409179688e+00,-3.344424962997436523e+00,-3.531174898147583008e+00,3.665898799896240234e+00,7.087455987930297852e-01,-1.059979349374771118e-01,1.115578263998031616e-01,-3.304067067801952362e-03,9.285343438386917114e-02
2.278182506561279297e+00,6.930201649665832520e-01,5.303621292114257812e-01,9.204298257827758789e-01,-1.328241539001464844e+01,1.063195150345563889e-02,2.525033801794052124e-02,-3.517315089702606201e-01,-1.534018665552139282e-01
7.357446551322937012e-01,1.629968047142028809e+00,-1.958448529243469238e+00,3.698663949966430664e+00,-1.539455223083496094e+01,-6.601409614086151123e-02,1.211631447076797485e-01,-4.859988689422607422e-01,6.987506747245788574e-01
3.447639048099517822e-01,5.061781883239746094e+00,-2.959338665008544922e+00,-3.481331586837768555e+00,1.113214135169982910e+00,-8.901018649339675903e-02,-1.129798740148544312e-01,-1.385076344013214111e-02,-5.711809396743774414e-01
-2.922678589820861816e-01,2.191515922546386719e+00,4.073022365570068359e+00,4.182325363159179688e+00,2.408331632614135742e+00,1.226964294910430908e-01,1.317993104457855225e-01,3.338373824954032898e-02,4.130673706531524658e-01
2.597069442272186279e-01,1.960909724235534668e+00,-2.648659467697143555e+00,7.139712810516357422e+00,1.960165596008300781e+01,-7.280872762203216553e-02,2.161616086959838867e-01,4.450887441635131836e-01,9.143752604722976685e-02
-7.725592255592346191e-01,-7.618401646614074707e-01,-2.490906000137329102e+00,-3.458878695964813232e-01,1.972149276733398438e+01,-6.591495126485824585e-02,-3.762107575312256813e-03,5.874279141426086426e-01,4.401147663593292236e-01
1.938945174217224121e+00,3.288943529129028320e+00,1.811609148979187012e+00,-4.517761707305908203e+00,-1.668372917175292969e+01,4.700796678662300110e-02,-1.218581646680831909e-01,-4.907733798027038574e-01,9.280747771263122559e-01
1.113705396652221680e+00,1.394189596176147461e-01,4.484755516052246094e+00,1.133652448654174805e+00,-2.433435201644897461e+00,1.337034553289413452e-01,3.367561474442481995e-02,-5.578972399234771729e-02,-1.859325543045997620e-02
7.543694972991943359e-01,1.034828543663024902e+00,-3.708527803421020508e+00,3.141964673995971680e+00,8.928921699523925781e+00,-1.082353070378303528e-01,1.049046367406845093e-01,1.996794641017913818e-01,7.067589759826660156e-01
-2.776926040649414062e+00,-1.556803822517395020e+00,-5.072558879852294922e+00,4.314729213714599609e+00,1.806477355957031250e+01,-1.435701996088027954e-01,1.215878576040267944e-01,5.724412202835083008e-01,-4.997849762439727783e-01
4.451758861541748047e-01,-3.383746147155761719e+00,-1.547244787216186523e+00,1.229389190673828125e+00,-1.592892646789550781e+01,-5.279513448476791382e-02,5.129868909716606140e-02,-4.252499639987945557e-01,9.579173326492309570e-01
8.843690752983093262e-01,4.504791498184204102e-01,3.971359252929687500e+00,1.255840063095092773e+00,-2.254187011718750000e+01,1.064963117241859436e-01,1.893294975161552429e-02,-8.425328135490417480e-01,-1.244681000709533691e+00
1.148952364921569824e+00,4.585915565490722656e+00,4.990258216857910156e+00,2.417340993881225586e+00,-7.644736289978027344e+00,1.471744030714035034e-01,6.426341831684112549e-02,-1.696719229221343994e-01,-5.545150637626647949e-01
5.407176017761230469e-01,2.936134338378906250e-01,5.173342227935791016e+00,2.914469718933105469e+00,-7.821862220764160156e+00,1.526640653610229492e-01,8.542074263095855713e-02,-1.687133908271789551e-01,-1.240388154983520508e-01
